wikidata_id	count
Landslide dam	2
moraine	2
gravel pit	2
wāhi tapu	2
lazaretto	2
water deity	2
high sand	2
dependency of Antigua and Barbuda	2
Shintai	2
tombolo	2
Sovereign Base Area	2
serpentarium	2
cirque glacier	2
bell museum	2
company (Italian legal concept)	2
Jewish organization	2
Islamic organization	2
kame	2
Pedestrian malls in the United States	2
fish auction	2
reserved sector	2
darugha	2
imperial abbey	2
ritual	2
Orel house	2
jetty	2
Entertainment centre	2
cruise ship	2
wax museum	2
portable building	2
cyclorama	2
geodesic dome	2
news article	2
dramatico-musical work	2
columnar basalt	2
neutral buoyancy pool	2
water area	2
port authority	2
Wassertrog	2
Displaced city	2
forebay	2
administrative county	2
mountain stream	2
commercial forest	2
Varangian runestone	2
military region of Algeria	2
tourism municipality	2
nobility of Spain	2
title	2
undersea tunnel	2
pedestrian tunnel	2
boulder burial	2
twin village	2
handball court	2
pazo	2
征服王朝	2
administrative territorial entity of Luxembourg	2
Sheikhdom	2
sovkhoz	2
Bismarck tower	2
temple of Anahita	2
surge tank	2
churchyard cross	2
canal junction	2
local government in Israel	2
united townships municipality	2
pool	2
congestion pricing	2
Zona a traffico limitato	2
road pricing	2
unione territoriale intercomunale	2
hot lake	2
burgh constituency	2
Subdivision	2
Greyhound racing stadium	2
Ahupuaa	2
area of influence	2
conservation designation	2
protected area of India	2
oil port	2
starch industry	2
Salmon pool	2
county of Jamaica	2
order for the redemption of Christian captives	2
ku of North Korea	2
astrarium	2
artificial island airport	2
partnership	2
parish of Queensland	2
church building incorporated with parish hall	2
royal burgh	2
glacial stream	2
Quarter of Dromolaxia-Meneou Municipality	2
Parish of Yeroskipou Municipality	2
comarca of La Rioja (Spain)	2
territorial claim	2
sultanism	2
royal house	2
Shogunate	2
synonym	2
communist regime	2
Aramean (disambiguation)	2
theocracy	2
geopolitical group	2
academic discipline	2
Recreational Demonstration Area	2
Fossil park	2
cliff-dwelling	2
Antarctic Specially Protected Area	2
Legoland Discovery Centre	2
administrative territorial entity of Argentina	2
Chalybeate	2
Maya site in Belize‎	2
ward of Girona	2
flash steam power station	2
subdelegación of Chile	2
cross dyke	2
self-styled order	2
garden structure	2
River stop	2
Bistum forest	2
non-partisan organization	2
at-large	2
Kreistag	2
government commission	2
conservation	2
Berliner Meilensteine	2
kill	2
seaplane base	2
vine	2
list of cities in Vietnam	2
Radfahrerbund	2
aquaculture	2
region of Malawi	2
video rental shop	2
amusement center	2
clachan	2
leather bar	2
branch office	2
folyóirat	2
overground still body of fresh water	2
macroregion	2
mountainous area	2
Regions of Argentina	2
aquatic reserve	2
food court	2
Shio no Michi	2
summit level	2
guerrilla movement	2
cultural geography	2
superclub	2
chalk stream	2
parliament	2
airpark	2
établissement public de coopération intercommunale	2
altre aree protette d'Italia	2
Casalis	2
language	2
district of Fiji	2
district municipality in British Columbia	2
heiau	2
National Natural Landmark	2
portico	2
ethnic territory	2
funeral parlour	2
massacre	2
hearse house	2
small bell tower	2
museum storage	2
administrative territorial entity of Rwanda	2
terzo of Siena	2
Potamoi	2
dry stream bed	2
tagal	2
customs union	2
continental union	2
home cinema	2
haunted house	2
Closed	2
independent film	2
city municipality of the Russian Empire	2
clan	2
Automobilfabrik	2
high plateau	2
rack railway	2
restaurant chain	2
administrative territorial entity of Norway	2
mahal	2
water pump	2
basin of fountain	2
kugel fountain	2
sebil	2
man-made pond	2
Registered Cossacks	2
Districts under Central Government Jurisdiction	2
Greek Orthodox Church	2
territorial unit with special status of Moscow	2
panoramic route	2
mountain road	2
Paradores de Turismo de España	2
religious site	2
Metochion	2
minster	2
Serbian Orthodox monastery	2
churches of Teutonic Order	2
Denkmalgeschütztes Objekt	2
Athos Metochions in France	2
lavra	2
Cultural Heritage of Serbia	2
Volksschule	2
administrative divisions of Moldavia	2
built-up area	2
pastorate of the Courland Governorate	2
vernacular architecture in Czechia	2
Parish of  Ayios Dhometios Municipality	2
Parish of Dali Municipality	2
Parish of Prastio Nicosia	2
Parish of Spilia	2
Parish of  Xerovounos	2
Parish of Keryneia Municipality	2
Parish of Polis Chrysochous Municipality	2
Quarter of Aradippou Municipality	2
Parish of Aigialousa	2
书院	2
extermination camp	2
Chinese AAAAA-rated tourist attractions	2
regional protected landscape	2
bonal	2
cockpit	2
Intermediate and Immediate Geographic Regions	2
ethnic religion	2
Archaeological context	2
Constituency of the Regional Council of Basilicata	2
Constituency of the Regional Council of Umbria	2
Constituency of the Regional Council of Molise	2
Amtshauptmannschaft	2
shabiyah	2
Autonomous administrative divisions of India	2
backcountry	2
monomictic lake	2
ubac, north-facing slope	2
Locality	2
administrative territorial entity of Laos	2
presidio	2
constituency in Seoul	2
Constituency of Regional Councilors of Chiayi City	2
captaincy of the Portuguese Empire	2
decoy pond	2
floating wind farm	2
Tripolitania	2
municipality of Macau	2
alcázar	2
communal garden	2
Constituency of the Colombian Senate	2
provincial park	2
historical geographic location	2
Department of the Central Committee of the Communist Party of the Soviet Union	2
clock	2
sewerage	2
family farm	2
Fanzhen	2
flood control channel	2
ラーメン店	2
desert pavement	2
Árbol Singular de la Comunidad de Madrid	2
constituency of the Regional Council of Antofagasta	2
constituency of the Regional Council of Arica and Parinacota	2
constituency of the Regional Council of Los Ríos	2
constituency of the Regional Council of Tarapaca	2
multi-member district of the Italian Chamber of Deputies	2
ancient parish	2
Quarter of Yermasoyia Municipality	2
Local Electoral Area for Sligo County Council	2
Local Electoral Area for Carlow County Council	2
Local Electoral Area for Offaly County Council	2
manor park	2
intermittent pond	2
scientific hypothesis	2
término municipal	2
government district	2
Gerichtsbarkeit	2
state power	2
legislative house	2
diamond factory	2
electoral ward of North Sydney Council	2
electoral ward of Hunters Hill Municipal Council	2
electoral ward of Liverpool City Council	2
electoral ward of Moreland City Council	2
electoral ward of Port Phillip City Council	2
electoral ward of Vincent City Council	2
electoral ward of Cockburn City Council	2
electoral ward of Town of Victoria Park Council	2
electoral ward of Town of Cambridge Council	2
electoral ward of Town of Mosman Park Council	2
Oregon marine reserve	2
defensive tower	2
cantonment town	2
roller skating facility	2
cigarral	2
Citânia	2
district of the United States Virgin Islands	2
long cairn	2
moved building	2
vizcondado	2
electoral division of the Australian Capital Territory House of Assembly	2
electoral circle in Portugal	2
wind gap	2
geomorphological unit	2
Native Americans in the United States	2
Hispanic monastery	2
battery	2
electoral ward of Barunga West District Council	2
lesbian bar	2
speakeasy	2
läroverk	2
marine cemetery	2
jute mill	2
Ti ar Vro	2
Municipality of South Vietnam	2
administrative territorial entity of Finland	2
Snowmaking reservoir	2
Populated centers of Peru	2
autonomous republic of Russian SFSR	2
museum garden	2
proprietærgård	2
tapestry manufactory	2
Phoenix Points of Pride	2
war	2
military campaign	2
pioneer cemetery	2
police burgh of Scotland	2
contact spring	2
water district	2
Research Natural Area	2
roadside park	2
safeguarded wharf	2
UCLG World Council	2
Kaiserpfalz	2
Tänavavõrk	2
work with multiple executions	2
play sculpture	2
sober living house	2
tuya	2
terra	2
Rondel enclosure	2
transport museum	2
Landgericht (bayerische Verwaltungseinheit)	2
cardboard factory	2
Summer University	2
Swimming hole	2
teaching order	2
kartonkitehdas	2
indigenous peoples of North America	2
Moshav shitufi	2
urban area of New Zealand	2
bastide	2
joint vocational school district	2
open to the public	2
Public infrastructure	2
pencil factory	2
underground living	2
latrine	2
urban legend	2
back channel	2
fashion label	2
rail vehicle manufacturer	2
Autonomous banner	2
Imperial cult	2
Etruscan temple	2
slipway	2
ringfort	2
domus de janas	2
Erromatar mausoleo	2
serapeum	2
sea cave	2
transport infrastructure	2
hilltop castle	2
kofun	2
monitor	2
synagogue ruin	2
steam frigate	2
cursus	2
pedestal	2
grooves	2
stone monument	2
horse burial	2
memorial arch	2
underwater archaeology	2
fire temple	2
tanker ship	2
quadrangular castle	2
Fogou	2
Choragic Monument	2
Horreum	2
clapper bridge	2
sacrificial bog	2
museum collection	2
cultural heritage monument in Rhineland-Palatinate	2
control tower	2
shield	2
four funnel liner	2
pre-dreadnought battleship	2
carrack	2
survey vessel	2
Hoy	2
roll-on/roll-off ship	2
train ferry	2
Aircraft Carrier	2
transport vessel	2
packet boat	2
attack submarine	2
oil tanker	2
District Captaincy	2
Independent movie theater	2
hydrothermal vent	2
record shop	2
monastic community	2
rock glacier	2
cogeneration unit	2
Dnepr radar	2
airborne division	2
Skateparks in Virginia	2
fiumara	2
Book town	2
polynya	2
prebend	2
District Management Area	2
street furniture	2
Kaza	2
maritime province	2
riding of Yorkshire	2
red wine	2
wildlife management area of California	2
army	2
central school district	2
open-air venue	2
battlefield	1
pakihi	1
resource conservation district	1
town of the United Kingdom	1
federal level	1
blackwater river	1
nature reserve	1
quarter of La Spezia	1
quarter of Cagliari	1
association	1
building	1
investment trust	1
textile museum	1
assemblage	1
editor	1
artist-run space	1
residential and commercial building	1
studio collective	1
museum of decorative arts	1
picture gallery	1
winemaker's house	1
antiquarian seller	1
art book publisher	1
handcraft shop	1
folk art museum	1
duplicate entry	1
type of business entity	1
artothèque	1
art catalog	1
	1
cable skiing venue	1
myriarchy	1
neighborhood	1
Zona Patrimonial	1
landmark	1
geodetic reference system	1
castle well	1
Burgfreiheit	1
Marsh castle	1
Hausberg	1
signal point	1
Burgward	1
Urpfarrei	1
cairn	1
type of system	1
landscape	1
landscape type	1
Oak savannah	1
civic community	1
parish	1
cardinal title	1
Finnish Orthodox Church	1
socken	1
state district of Brazil	1
former Block Panchayat	1
favela in São Paulo	1
dead mall	1
Ilhas Adjacentes	1
swing bridge	1
spillway	1
lock	1
Mata seca	1
quarantine area	1
Scotch whisky	1
blended whiskey	1
Irish whiskey	1
administrative territorial entity of Grenada	1
administrative territorial entity of Brazil	1
administrative territorial entity of Paraguay	1
affordable housing	1
kingdom	1
Janapada	1
chartered community	1
city of the Philippines	1
Water powered sawmill	1
Mineral spa	1
senhorio de juro e herdade	1
botanical continent	1
Canadian Indian residential school system	1
Day spa	1
golf tournament	1
autonomous oblast	1
amber deposit site	1
bio-secure bubble	1
federal territory	1
biosphere reserve	1
district of the Society of St. Pius X	1
administrative territorial entity of Northern Ireland	1
county office of education in California	1
weapons manufacturing company	1
detachment	1
Republic of Korea Special Forces	1
Republic of Korea Fighter Wing	1
Republic of Korea Marine Corps unit	1
national park	1
guest harbor	1
province of São Tomé and Príncipe	1
järnvägspark	1
conference facility	1
lappstad	1
subdistrict of India	1
canal estate	1
lava field	1
Off-Broadway	1
national city park	1
conservation status	1
Tourist activity of young people as a factor contributing to their health and proper development.	1
mountaineering	1
protection	1
land restoration	1
slaperdijk	1
point	1
landgoederenzone	1
building with nature project	1
proposed power station	1
county seat	1
library interior	1
banquet hall	1
conservatory	1
community center	1
thin-shell structure	1
eating or drinking establishment	1
court chapel / court capella	1
bookstore chain	1
Aula Magna	1
broadcasting house	1
riding hall	1
music organization	1
children's music school	1
dormant volcano	1
fold and thrust belt	1
Indigenous Originary Campesino Territories	1
urban district	1
fitness center chain	1
media franchise	1
polo field	1
Enercon E-138	1
Stadsdelsnämndsområde	1
limite convergente	1
wildlife management area of Michigan	1
indoor tennis venue	1
parkland	1
religious congregation	1
commune-level subdivision of Vietnam	1
transitional metropolitan council	1
water source	1
Former municipality of Iceland	1
レーダーサイト	1
citrus orchard	1
quadrant of Albuquerque, New Mexico	1
state government	1
peel tower	1
bastle house	1
word	1
terrain type	1
roche moutonnée	1
lithograph	1
geothermal area in New Zealand	1
socialist city	1
Summer capital	1
linear city	1
outdoors speed skating ice rink without shelter	1
anneau de glace extérieur couvert	1
type of sport	1
water sport	1
secondary school	1
underwater diving site	1
kyūdōjō	1
independent school	1
sports school	1
outdoor sports	1
Spanish Foundation	1
table for table tennis	1
hall	1
country park	1
Former Region of Ghana	1
administrative territorial entity of Thailand	1
piano manufacturing company	1
district of Prague (1949)	1
Animal Refuge	1
Natural Monument (National Interest)	1
Biosphere Reserve	1
littoral zone	1
Posidonia beds	1
Ecocultural corridor	1
Private Area (Ecological interest)	1
part of municipality in Czechoslovakia	1
udun	1
theological school	1
bandeirista house	1
Kulla	1
plantation	1
elevator	1
flagpole	1
religious festival	1
group of works	1
Stauropegic monastery	1
pagoda	1
Great house	1
mon	1
grotto	1
trace fossil	1
estrada real	1
chandelier	1
ZiS-3	1
blindage	1
Eight Views	1
jisha	1
Holy Trinity column	1
Old Hospital	1
Transport of military vehicles by rail	1
moot hall	1
nagayamon	1
temple of Confucius	1
windpump	1
cultural heritage of China	1
crevice	1
institute of technology	1
historic heritage of Brazil	1
Cultural Monument of Albania	1
verraco	1
Amidadō	1
apostolic nunciature	1
Mark V tank	1
municipal archive	1
tram	1
Collection of Ogham Stones	1
glacial striation	1
history of agriculture	1
museum ship	1
nuclear-powered icebreaker	1
坑道	1
market cross	1
tourist home	1
memorial cross	1
outdoor sculpture	1
light source	1
frontispiece	1
tank locomotive	1
Jainism	1
heritage monument	1
城隍廟	1
reverberatory furnace	1
private school in Edo-period Japan or China	1
lathe	1
Poor Clare Convent	1
historical society museum	1
regional cultural heritage site in Russia	1
Jesuit Estancia	1
Jesuit reduction	1
national capital	1
fortified farm	1
nationally valuable landscapes in Finland	1
engine house	1
fajã	1
Slave plantation	1
education program	1
specialized arts and cultural institution	1
private career college	1
university in Alberta	1
First Nations college	1
demountable venue	1
orthodox parish	1
hamlet of Ohio	1
administrative territorial entity of North Korea	1
administrative territorial entity of the Solomon Islands	1
administrative territorial entity of Kyrgyzstan	1
administrative territorial entity of Turkmenistan	1
administrative territorial entity of Niger	1
administrative territorial entity of Sierra Leone	1
administrative territorial entity of Georgia	1
autonomous city	1
primate city	1
administrative territorial entity of Belarus	1
Hero City	1
prefecture of Taiwan under Japanese rule	1
cooperage	1
woodland estate landscape	1
public institution	1
public-benefit corporation	1
horse breeding	1
Chinese salvationist religions	1
municipality of Saudi Arabia	1
Apostolic see	1
Hispanic American neighborhood	1
presbyterian cemetery	1
Eastern Catholic cemetery	1
edge city	1
Boomburb	1
Industrial suburb	1
Категория:Населённые пункты на реках	1
independent city	1
populated riverside place in the United States	1
sundown town	1
Conventual Franciscan province	1
light float	1
botanical reserve	1
forest reserve	1
reserve stow	1
Canadian Senate division	1
climbing gym	1
incorporated town of Illinois	1
municipal arts centre	1
tanguería	1
Stadtteil in Dorsten	1
unia dynastyczna	1
Clos	1
sewer district of Ohio	1
police-administered area	1
town of Pennsylvania	1
road district of Pennsylvania	1
Military training area	1
Grand principality	1
garden club	1
Western-style building	1
boat club	1
veterans’ organization	1
unitary authority area	1
sponge park	1
komunitate	1
wine merchant	1
yardna	1
work	1
Alun-alun	1
leaf	1
hortus conclusus	1
free area	1
Mughal architecture	1
sidewalk	1
compound	1
memorialization	1
front yard	1
meditation garden	1
Free Life Pond	1
intelligent world ocean	1
Zemlja (feudal Balkans)	1
gardening	1
symbol	1
classis	1
mankomunitate	1
administrative regency of Indonesia	1
Inn of Chancery	1
Joe Mamasela	1
Osterspiel	1
celebration	1
theatrical production	1
pipe organ	1
Freitreppe	1
balsamic vinegar factory	1
parliamentary republic	1
presidential system	1
national park of India	1
Rock Art of the Mediterranean Basin on the Iberian Peninsula	1
administrative division of the Joseon dynasty	1
furusatomura	1
maimaizu well	1
special self-governing province of South Korea	1
conservatoire à rayonnement régional	1
distrital archive	1
Hospederías in Spain	1
administrative complex	1
former courthouse	1
container village	1
pine barrens	1
sponge reef	1
猪背岭	1
Subak	1
bishop castle	1
cycling terminal	1
former freguesia of Portugal	1
low-rise building	1
transit-oriented development	1
Victorian architecture	1
apartment	1
Kontorhaus	1
1 Utama	1
duty-free shop	1
AEON Town	1
training gym	1
Vivre	1
play park	1
volleyball team	1
futsal team	1
gap	1
colonia	1
tennis club	1
Samgharama	1
tenmachō	1
erosional valley	1
economy of the European Union	1
political ideology	1
bagno	1
utamakura	1
48 waterfalls	1
city for international conferences and tourism	1
Depositional plain	1
voice actor training center	1
trap	1
kanshōfu-shō	1
Little Kyoto	1
small theater	1
station	1
一本桜	1
broadleaf evergreen forest	1
chokugan-ji	1
mikuriya	1
encyclopedia article	1
regional park of Germany	1
national forest of Japan	1
Tokyu Plaza	1
Imperial villa	1
business with mixed revenue streams	1
FIFA	1
Pure Land garden	1
shiraito falls	1
Affiliated institution	1
coral reef lagoon	1
urami waterfall	1
Fronhof	1
chinju no mori	1
study center	1
professional training college	1
higher normal school	1
Outskirt (Al-Andalus)	1
oligotrophic lake	1
bicycle highway	1
Bundeswehr hospital	1
firefighting museum	1
designation	1
epishelf lake	1
merindad	1
megyei város	1
Evangelic-Lutheran congregation	1
open air school	1
herb rich forest reserve	1
jungle gym	1
entertainment center	1
Naturerlebnisraum	1
splash pad	1
meeting point	1
forest conservation	1
farm shop	1
Drei-Flüsse-Stadt	1
compact city	1
regiopolis	1
fictional city	1
Armorial of the municipalities of the Empire	1
dance museum	1
konditorei	1
wine bar	1
potash pit	1
Borda (edificio)	1
comarca of Valladolid Province	1
comarques naturals de Catalunya	1
marl pit	1
Lloc	1
treudd	1
quadra	1
Off-Leash Area	1
rural municipality of Norway	1
bee farm	1
Diocesan governor (Norway)	1
Wienerwald Biosphere Reserve	1
Diatreme	1
Refugium	1
medieval town	1
type of French administrative division	1
rural village	1
county level division of the Republic of China	1
autonomous administrative territorial entity of China	1
Ai no shuku	1
floating island	1
mountain river	1
private housing	1
Public housing estates in Tuen Mun	1
pest house	1
Bolongs	1
internal waters	1
breakwater	1
deciduous forest	1
Small rural settlements Ukraine	1
brachyanticline	1
urban district of Hamburg	1
built-on bridge	1
administrative territorial entity of Syria	1
lower course	1
Navigli	1
bascule bridge	1
landscape element	1
cut	1
inland navigation	1
canal ring	1
Kendel	1
Regions of ancient Greece	1
tide mill	1
ice cellar	1
Palas	1
stately home	1
Architectural Heritage of National Importance of Ukraine	1
Hooiberg	1
Sommerfrische	1
Registered park or garden	1
writer's home	1
smart city	1
Großgemeinde	1
earthquake disaster remains	1
Rich fens	1
rural municipality of Denmark	1
heathland pond	1
Federal Treaty	1
Helvetic Republic	1
political scandal	1
corporate scandal	1
Mischgebiet	1
Sandō	1
Novo Hamburgo	1
sun grant institution	1
Golf course community	1
list of communities and neighborhoods of San Diego	1
Wesh	1
residence park	1
Rostral column	1
casas baratas	1
moshava	1
Chautauqua	1
National Register of Historic Places listings in Washington County, Oregon	1
historic street	1
residential areas and neighbourhoods in Breda	1
embankment	1
Little Manila	1
trailer park	1
garden suburb	1
protected area of New Zealand	1
tree nursery	1
ruling block	1
Soviet war cemeteries in Germany	1
scaffold	1
fuel depot	1
double monastery	1
Deserts and xeric shrublands	1
terrace	1
Nissan	1
Bassin	1
tailings	1
geothermal energy	1
inland dive site	1
inlet structure	1
Desa wisata	1
Order of Friars Minor Capuchin	1
tidewater glacier	1
Welsh kingdoms	1
foederati	1
pot still	1
Japanese Americans relocation camp	1
national cemetery	1
specialized Esperanto association	1
zajednica općina	1
hatchery	1
Ramadan bazaar	1
Stauropegion	1
Schlatt	1
City municipality	1
Dhulbahante garadate	1
Kraj	1
vicariate	1
Trophy property	1
Ducal	1
centralort	1
holm oak forest	1
montane ecosystems	1
natural resources of Ukraine	1
sea ice	1
patera	1
Sky Resort	1
hiking	1
mountain biking	1
comedy troupe	1
brothel	1
duo	1
Heritage Coast	1
hut	1
armed organization	1
self-proclaimed monarchy	1
states and union territories of India	1
dwarshuis	1
tourist farm	1
P-Patch	1
wine company	1
gable	1
NRHP building	1
Colonial Revival architecture	1
ice cream parlor	1
Vierkanthof	1
artist's-home museum	1
yard	1
animal husbandry	1
seed company	1
Farmyard No. 22-23 in Dobšice	1
garden centre	1
Heuriger	1
granja escuela	1
Baray	1
equalizing basin	1
fictional species of animal	1
flood control basin	1
territory	1
building with clock gable	1
Kölsch	1
Aktiengesellschaft	1
cider mill	1
brasserie	1
Kommanditgesellschaft	1
phantom brewery	1
business group	1
food brand	1
Mueang	1
neck gable building	1
administrative territorial entity of Tunisia	1
merge	1
Wikimedia permanent duplicate item	1
Commons category	1
diplomatic mission	1
national archives	1
library branch	1
National heritage site of Israel	1
patio	1
comic book library	1
Hôtel-Dieu	1
day camp	1
hispanism	1
executive authority	1
Gamlebyen Church	1
Orpheon	1
public service	1
Legal Entity of Public Law	1
biblioteca popular	1
research library	1
mental health	1
Flora vaginale	1
Wikidata items that need to be split	1
emporia	1
Wayside cross porch	1
pillory	1
princely states of Pakistan	1
Thakur	1
Arya Institute Of Engineering And Technology, Jaipur	1
Arya Institute Of Engineering Technology And Management, Jaipur	1
Arya Perfect Graduate College, Jaipur	1
Arya College of Pharmacy, Jaipur	1
Arya College Of Engineering And Research Center, Jaipur	1
voluntary aided school	1
lawn	1
signal box	1
passenger terminal	1
home signal	1
Premium railway station	1
listed buildings in Northern Ireland	1
part of building	1
Fernbahnhof	1
junction station	1
Period of appanages	1
summer trail	1
coastal path	1
NUTS 2 statistical territorial entity of the United Kingdom	1
light-water reactor	1
heliport	1
channel type reactor	1
fast-neutron reactor	1
research reactor	1
small modular reactor	1
controversy	1
sodium-cooled fast reactor	1
very-high temperature reactor	1
comarca of Extremadura	1
Baroque	1
doubled population centers	1
British Dependent Territory	1
Mining town	1
Mémorial de Chasseneuil	1
thermokarst	1
project of protected area	1
television station	1
ventilation shaft	1
Monument of Japan	1
lord	1
ward of Ethiopia	1
hutong	1
concessions in Tianjin	1
affiliated school in Alberta	1
drift ice	1
Träger der politischen Bildung	1
prodigy house	1
turbine hall	1
canteen	1
university cafeteria	1
commercial campsite	1
kabushiki gaisha	1
former cinema	1
press center	1
Palace of Congresses	1
medialuna	1
Dutch secondary school	1
centring	1
Turtlecreek Township	1
KZ-Friedhof	1
water treatment	1
extinguisher station	1
equipment	1
Easement refuge	1
push moraine	1
stepping stones	1
Pestana Hotels and Resorts	1
Island resort	1
kneipe	1
railway building	1
col	1
log flume	1
fringe	1
tall forbland	1
area control center	1
Aircraft factory	1
Casa del Fascio	1
gabion	1
Pacific Coast Ranges	1
public housing estates in Fanling	1
Archaeological reserve	1
IUCN category V: Protected Landscape/Seascape	1
freemasonry	1
personal prelature	1
Urheimat	1
Roman gardens	1
regional planning	1
nickname	1
early ecclesiastical enclosure	1
vestibule	1
changing room	1
Brunehaut Road	1
Chaussée Brunehaut	1
chaussee	1
fictional character	1
amphiprostyle	1
gladiatorial school	1
itinerarium	1
Sacellum	1
piscina	1
census division of Ontario	1
prestegjeld	1
Metropolitan trail	1
Cañada real	1
ministry	1
dicastery	1
demolished or destroyed	1
working class quarter	1
special district	1
abbreviation	1
chapter	1
archaism	1
mythical character	1
dena	1
imperial property	1
People's Republic of China	1
public housing in the United Kingdom	1
croft	1
construction	1
vineyard house	1
Maison d'arrêt	1
Billet	1
probleemwijk	1
hôtel de préfecture	1
national heritage site	1
Central Government Building	1
specialized higher education institution	1
Properties of the Holy See	1
broadcaster	1
haveli	1
United Nations Depository Library	1
real estate development	1
chancery	1
guest house	1
քարայր	1
Jesuit university	1
New York City Landmark	1
ashram	1
nonbuilding structure	1
meridian arc	1
sand casting	1
transmitter	1
lunatic asylum	1
harbour museum	1
cloakroom	1
Wasserturm (Falkenberg/Elster)	1
synthetic fibre industry	1
Solebad	1
steamdriven pumping station	1
lunette	1
mews	1
housing series	1
subcamp	1
round church	1
retail location	1
artist museum	1
portrait	1
ensemble	1
data center	1
bus stop	1
bank	1
Groepsschuilplaats Type P	1
livestock market	1
Scythe forges	1
hydraulic system	1
political border	1
public hospital	1
dress	1
castle farm	1
city fortifications	1
dead end alley	1
maison de plaisance	1
tuberculosis sanatorium	1
regional court	1
aedicula	1
newsagent	1
pier light	1
prison island	1
dive center	1
bindery	1
Wikidata property for authority control for places	1
home rule city of Michigan	1
county of Moldavia	1
Puszta	1
fissure vent	1
Back Country Byway	1
geozoo	1
Binnenkanal	1
Buxus sempervirens	1
Sequoia sempervirens	1
Leptospermum laevigatum	1
calendar	1
pit	1
road foundation	1
Giant's church	1
portaging site	1
charcoal clamp	1
Enercon E-112	1
volcanic arc	1
Holy Sepulchre chapels	1
locomotive depot	1
flax-breaking hut	1
cantilever sign	1
Grottoes of Mary	1
Haltestelle	1
Luthereichen	1
ventilation tower	1
Flagellation of Christ	1
surrounding wall	1
airplane	1
aerial lift	1
Gymnasium in Germany	1
intermediate station	1
reduit	1
brake stone	1
DRG Class 99	1
industrial architecture	1
farm office	1
tunnel portal	1
limnigraph	1
tool	1
ear trumpet	1
Briquette Factory	1
candelabra	1
machine press	1
锚	1
Jewish ghetto in Europe	1
former town	1
NUTS 2 statistical territorial entity of Finland	1
ground water lake	1
first-class city	1
engineering education	1
region of Ukraine	1
region of Palestine	1
Khmer temple	1
military reserve	1
Shaker community	1
coast guard station	1
water supply	1
naval air station	1
public street lighting‎	1
farmers' market	1
veterans home	1
subterranean waterfall	1
upper division college	1
rail infrastructure	1
honour	1
centre city	1
Superfund	1
electronic waste	1
video game controversies	1
contaminated land	1
Mukim	1
Four Holy Cities	1
Populated place in Nepal	1
Município	1
Campagne	1
European Grouping of Territorial Cooperation	1
glacier river	1
Royal Naval Air Service station	1
cove	1
culvert	1
phrase	1
intentional transborder building	1
Landesbühne	1
architectural design competition	1
opera	1
coal liquefaction plant	1
undergraduate university	1
autonomous university	1
Science school	1
Saeristavo	1
Greek catholic church	1
federative entity of Mexico	1
administration municipale en France	1
special statute region of Chad	1
special autonomous city in South Korea	1
large city	1
中華民國首都	1
city of republic significance	1
administrative territorial entity of Kenya	1
municipio	1
principal city	1
special city of South Korea	1
local administrative unit in the NUTS system	1
Ostrog	1
brine spring	1
First Nations	1
Wikipedia:Redirect	1
Indian reserve	1
guelta	1
remarkable garden of France	1
guild	1
school of thought	1
art style	1
subdivisions of Belgium	1
administrative territorial entity of South Sudan	1
administrative territorial entity of Qatar	1
LAU 1 of Germany	1
member	1
dictatorship of the proletariat	1
revolution	1
Departments and Agencies of Government of Macao	1
IES	1
Kanna	1
Kollam district	1
mission church	1
administrative territorial entity of Bahrain	1
administrative territorial entity of Liberia	1
former administrative units of Pakistan	1
cave city	1
Byzantine Empire	1
Hakhshara	1
heavy industry	1
printing press	1
heritage designation	1
professional wrestling promotion	1
planning region of Germany	1
Astronomiepark	1
Glacial erratic gardens and parks	1
family grave	1
correctional facility	1
planned capital city	1
research program	1
diver certification	1
dive school	1
American windmill	1
Schoenstatt Shrine	1
biological reserve	1
list of districts in South Korea	1
cascade	1
经济特区	1
airborne aircraft carrier	1
rigid airship	1
water pumping station	1
distribution transformer	1
water treatment plant	1
laundry	1
squirrel bridge	1
geomorphological subsystem	1
mesa	1
undersea landform	1
vastitas	1
electoral district in France	1
Diocese of the Église constitutionnelle in France	1
despotate	1
Anglican church building	1
co-cathedral	1
care center	1
oppression	1
events in a specific year or time period	1
Urban kibbutz	1
Ulpan	1
Women's colleges in the Southern United States	1
dominion of Sweden	1
groundwater	1
tunnel of aggression	1
राजनैतिक आन्दोलन	1
Regions of Poland	1
New Testament place associated with Jesus	1
list of historical regions of Central Europe	1
history of a geographic region	1
Chinese exonym	1
source	1
Alta Sinjorejo	1
coniferous forest	1
Honnschaft	1
Dragon houses	1
aprūpes ciems	1
Okolica szlachecka	1
metropolitan region	1
peneplain	1
Klif	1
ancient art	1
group of sculptures	1
helmet	1
numismatic collection	1
Icelandic turf house	1
Altitudinal zonation	1
Landschaftsverbände in North Rhine-Westphalia	1
Bezirksverband	1
kommunaler Spitzenverband	1
local government in Germany	1
superseded scientific theory	1
Severn-Cotswold tomb	1
castelliere	1
governorate (kingdom of Valencia)	1
Enercon E66/1500	1
continental divide	1
pocosin	1
Game court	1
Districts of the City of Winterthur	1
meander cutoff	1
botanical museum	1
biological database	1
motorcycle speedway	1
Tuscan museum of regional importance	1
philosophical garden	1
rare book library	1
Arbore	1
gene bank	1
Italian national heritage	1
natural history	1
circoscrizione of Vicenza	1
