wikidata_id	count
Arya Perfect Graduate College, Jaipur	1
Arya College of Pharmacy, Jaipur	1
Arya College Of Engineering And Research Center, Jaipur	1
travel guide	1
美国国家男子篮球队	1
Period of appanages	1
Gnevny-class destroyer	1
municipalities and cities of Serbia	1
thermal spring	1
Mofetta	1
Christianity	1
syncretism	1
Native American religion	1
Hindu philosophy	1
Restoration Movement	1
Wikimedia permanent duplicate item	1
religion or world view	1
stream	1
Yana	1
Independent Catholicism	1
oil and gas services	1
live house	1
Government of Armenia	1
Rachasakun - Thai Royal Houses	1
extended family	1
Bohemian nobility	1
armorial	1
Japanese family	1
encyclopedia article	1
family of scholars	1
hyphenated surname	1
bannerij	1
Kakaku	1
Germanic name	1
noble family name	1
divination	1
family tree	1
aristocrat	1
patrician	1
double surname	1
mass meeting	1
channel type reactor	1
fast-neutron reactor	1
small modular reactor	1
very-high temperature reactor	1
Bergungsschiff	1
trivial school	1
Drei-Flüsse-Stadt	1
city with special status	1
compact city	1
Baroque	1
doubled population centers	1
government audit	1
off-the-grid	1
poster	1
seismological station	1
salon orchestra	1
Mining town	1
Street team	1
railway gun	1
body of water	1
surface combatant	1
national wildlife area of Canada	1
historical forgery	1
territory	1
lord	1
colonial scandal	1
Extrahaushalt	1
branch of physics	1
scientific hypothesis	1
school of astrology	1
pronunciation	1
transformation	1
peasant revolt	1
night letter	1
social movements	1
Train ride	1
cistern	1
exhibition area	1
alqueria	1
picket	1
Cressy-class cruiser	1
Nutsspaarbank	1
cross	1
university of applied sciences and arts library	1
affiliation	1
Order of Orange-Nassau	1
Medicine societies of the Iroquois	1
Teip	1
organic farm	1
goldsmith	1
fictional supermarket	1
media mix	1
dance party	1
affinity group	1
bottega	1
commercial campsite	1
transmission system operator for gas	1
forensic psychiatry	1
characters from James Bond series	1
mummy	1
film score composer	1
group of brothers	1
Setsuwa	1
black widow	1
Show	1
entrepreneur	1
screenwriter	1
transborder structure	1
fountain	1
historical military facility	1
Judgement	1
administrative court	1
Radiallinie	1
main line	1
Airport Transit System	1
ministry of migration	1
ministry of law	1
college sports	1
Major League Baseball	1
direct-broadcast satellite	1
Holiday villas	1
Pestana Hotels and Resorts	1
Island resort	1
Engine tuning	1
chasseur	1
police aviation	1
fictional military aircraft	1
crash site	1
Olympic Stadium	1
rugby union venue	1
athletics venue	1
Seebataillon	1
Christian finance	1
Aircraft factory	1
list of radio stations	1
LGBT radio station	1
Reading Newspapers	1
Weather radio	1
social issue	1
studio recording	1
live television	1
amateur radio	1
Casa del Fascio	1
mockup	1
重水反应堆	1
Miniature neutron source reactor	1
lead-cooled fast reactor	1
Order of the British Empire	1
Kommunalunternehmen	1
naval architect	1
Vorpostenboot	1
newspaper format	1
satellite bus	1
anti violence center	1
corps of drums	1
Free Trade Union	1
personal prelature	1
greengrocer	1
secção rítmica	1
Classe préparatoire aux grandes écoles	1
Humboldt-Schule	1
crematorium	1
Charnel house	1
flight training	1
residential institution	1
Fundamental station	1
line regiment	1
air cavalry regiment	1
census division of Ontario	1
Ukraine at the FIFA World Cup	1
Armorial of the municipalities of the Empire	1
prestegjeld	1
Wikimedia tool	1
tiled web map	1
Wikidata tool	1
development	1
virtual place	1
celestial globe	1
robotic spacecraft	1
solar telescope	1
catadioptric system	1
Maksutov telescope	1
动物福利	1
mythical river	1
river	1
deme	1
cape	1
windjammer	1
oil spill	1
Aframax	1
Wikipedia:Edit-a-thon	1
体操	1
youth detention center	1
Empire ship	1
whaling factory ship	1
gebundene Ganztagsschule	1
international museum	1
carillon	1
bank archive	1
Straw roofs	1
scientific archive	1
Sports universities and colleges	1
evacuation area	1
cooperative movement	1
tin mine	1
soil series	1
brine conduit	1
lead mine	1
electronic musical instrument	1
tractor	1
Kategorie:Ehemaliger Fahrradhersteller	1
stage	1
geozoo	1
county of Croatia	1
township of New Hampshire	1
township of Iowa	1
township in the United States	1
Orquesta típica	1
Enercon E-112	1
intendency of the First Mexican Empire	1
Trinkhalle	1
Walrus-class submarine	1
Yeomanry	1
Geschichtswerkstatt	1
IT service	1
national health insurance	1
government agency in Madagascar	1
Wasserturm (Falkenberg/Elster)	1
garden monument	1
place of national remembrance	1
commemorative plaque	1
dark-sky preserve	1
former town	1
colonia	1
rugby union	1
first-class city	1
Hofbibliothek	1
engineering education	1
honour	1
commune of Senegal	1
electoral body	1
steelmaking	1
systemic company	1
digital television	1
television genre	1
centre city	1
pusher	1
part of municipality in Czechoslovakia	1
Neighborhood of Frankfurt	1
Four Holy Cities	1
town municipality of Turkey	1
Populated place in Nepal	1
third-order administrative division	1
LAU 2	1
administrative territorial entity of Spain	1
Constituency of the National Assembly of Zambia	1
province of the Democratic Republic of the Congo	1
University village (Leipzig)	1
village of Burkina Faso	1
Município	1
area of Kuwait	1
review	1
process	1
audit	1
aedicula	1
glaziery	1
religion of an area	1
qadiyat	1
Congregationalist polity	1
fictional droid manufacturer	1
off-licence	1
Media cooperative	1
Project 1123 Kondor	1
coal liquefaction plant	1
British campaign medals	1
take-out	1
Saeristavo	1
Greek catholic church	1
socialist city	1
picnic shelter	1
Italian special forces	1
person	1
First Nations	1
Wikipedia:Redirect	1
Indian reserve	1
intendance	1
economics education	1
air assault	1
remarkable garden of France	1
freeware	1
karaoke	1
black box theater	1
gōdō gaisha	1
second-order class	1
Command of the sea	1
military attaché	1
Manchu	1
large unit	1
Norweski ruch oporu	1
command hierarchy	1
boxing	1
MongoDB	1
lobby register	1
non-commercial activity	1
intranet	1
medical encyclopedia	1
dictatorship of the proletariat	1
de facto regime	1
Renaissance fair	1
white wine	1
reredos	1
list of Champagne houses	1
Beaujolais vineyard	1
tramway	1
cable car	1
společnost s ručením omezeným	1
S.L.	1
Spoločnosť s ručením obmedzeným	1
Cabinet of Vanuatu	1
Hakhshara	1
literary forgery	1
state administrative court	1
polygonal fort	1
step pyramid	1
White elephant	1
castle ruin in Japan	1
scale model	1
stade de football américain	1
architectural plan	1
hyperboloid structure	1
preservationist	1
Institut hospitalo-universitaire	1
veterans' home	1
telethon	1
archivial institution	1
high school diploma	1
German foundation under civil law	1
tax administration	1
The Travel Corporation	1
Coach USA	1
creditor	1
model parliament	1
YMCA Youth Parliament	1
beauty clinic	1
lunch counter	1
Regionalverbände in Baden-Württemberg	1
regional portal	1
Astronomiepark	1
Bundestag committees of the 18th German Bundestag	1
investment	1
bank building in Japan	1
Mutual savings bank	1
uniformed service of the United States	1
troika	1
cyberinfrastructure	1
Glacial erratic gardens and parks	1
Führerpartei	1
moat	1
market leader	1
planned capital city	1
council silver	1
Schatzamt	1
shipbuilding research facility	1
Wehrbereichskommando	1
diver certification	1
dive school	1
American windmill	1
public bodies of the Scottish Government	1
keep	1
motor vehicle	1
seal sanctuary	1
sports tourism	1
Special Forces of the Main Directorate of the General Staff of the Russian Armed Forces	1
construction and real estate company	1
Hatsuyuki-class destroyer	1
executive search	1
advertising technology company	1
video-conferencing software	1
proximity chat	1
Managed Service Company	1
consulting	1
list of cultural heritage buildings in the municipality of Feldkirch	1
Indian National Congress	1
State Senate	1
postal bank	1
awareness week	1
fellowship	1
Confederation	1
union of banks	1
grid control centre	1
road-rail bridge	1
cascade	1
independent educational institute	1
Sports College	1
Preparatoria Federal (Mexico)#PREFECO	1
African School of Economics	1
Welsh School of Architecture	1
Guards	1
National Basic Ability Construction Project of Western and Central China	1
girls' gymnasium	1
Low German house	1
reinforced concrete construction	1
conservation area	1
spiritual education institution	1
water pumping station	1
distribution transformer	1
district of Oulu	1
water treatment plant	1
conurbation	1
city center	1
energy cooperative	1
writing contest	1
Art+Feminism's 2020 campaign	1
Wikipedia:Contests	1
hackathon	1
Wikimedia Czech Republic competition	1
Diocese of the Église constitutionnelle in France	1
despotate	1
industrial school	1
Orphan school	1
stins	1
Foundling hospital	1
pre-protected Rijksmonument	1
refugee camp	1
bishop's palace	1
Restaurant tram	1
co-cathedral	1
cup and ring mark	1
Heraldry Society	1
Sweden national association football team	1
Type XXI submarine	1
Victory ship	1
Urban kibbutz	1
charcuterie	1
national university corporation	1
Ratskeller	1
group of sisters	1
fictional family	1
clown	1
mythic humanoid	1
Independent minyan	1
Women's colleges in the Southern United States	1
Petty session	1
Salvation Army Brass Band	1
television programming	1
University of Vale do Rio dos Sinos	1
history journal	1
transmitter station	1
musical production	1
infomercial	1
educational television	1
sixx	1
provincial satellite television channel in China	1
Community television	1
television	1
State network	1
guard ship	1
middle school in South Korea	1
Replica Titanic	1
Olympic-class ocean liner	1
slave trader	1
sailing yacht	1
Hochschule für Gestaltung	1
Alta Sinjorejo	1
media studies	1
martial arts	1
Institut für Lehrerbildung	1
rural development	1
honky-tonk	1
List of United States Navy oilers	1
business management	1
bachelor's degree	1
house of assembly	1
Austria national association football team	1
Republic of Ireland national association football team	1
BOINC Project	1
gemeinnütziger Verein	1
Konzept	1
gasoline engine	1
501(c)(1) organization	1
body politic	1
Virtual School Victoria	1
DNS server	1
thought leader	1
fake news website	1
IRC server	1
private healthcare	1
community kitchen	1
National Heritage Area	1
Friends of Nature	1
association under the French law of 1901 with public benefit status	1
fan convention	1
liberalism	1
bioinformatics	1
Regional Health Information Organization	1
public humanities	1
recycling center	1
Pediatrie	1
rehabilitation	1
Mental Health Services	1
vocational education institution	1
Skateboarding organization	1
compression algorithm	1
bowl game	1
activity	1
cooperating association	1
Rangordnung	1
University Affiliated Research Center	1
Student network	1
repertory theatre	1
online education	1
marathon	1
government advisor	1
Wikimedia	1
show garden	1
youth	1
maritime party	1
Catapult centres	1
product testing	1
donor	1
medical service	1
Goshala	1
agrarian society	1
discount card	1
College or University application	1
variety show	1
Community Legal Centre	1
heritage designation	1
Country Code Names Supporting Organization	1
rescue	1
community organizing	1
Cabinet of Nauru	1
identifier	1
broadcasting program	1
岸	1
Damenkapelle	1
Orchestras of Prisoners in Nazi Camps	1
Landschaftsverbände in North Rhine-Westphalia	1
Parliamentary group	1
Oriental Orthodox Churches	1
Eastern Orthodox churches not in communion with World Eastern Orthodoxy	1
list	1
group of Greek mythical characters	1
Board of Trustees	1
provinces of Prussia	1
Swiss national football team	1
asonada	1
library cooperation	1
Futaarayama shrine	1
Police prevention unit	1
image	1
Portfolio company	1
Kurhaus Bad Ems	1
Special Collection	1
archival depository	1
time capsule	1
Documents	1
Organisation	1
finding aid	1
OpenGLAM	1
Labour movement in Spain	1
Advertising radio archive	1
personal bibliography	1
index	1
Enercon E66/1500	1
copper mill	1
toxin	1
interdisciplinarity	1
società in accomandita semplice	1
Cabinet of Ministers of Uzbekistan	1
Category:Workers' sport clubs	1
organic certification	1
Belgium national football team	1
Guión	1
Stammtisch	1
Wikimedia help page	1
Wikiversity Project Page	1
universal bibliography	1
Wikidata internal entity	1
encyclopedic dictionary	1
glossary	1
Consignment store	1
ventriloquism act	1
auto detailing	1
operation	1
regional association	1
Soviet partisans	1
herb garden	1
New Hampshire state park	1
listed building in Sweden	1
motorcycle speedway	1
nature reserve of New South Wales	1
Protected dendrological plantation in Latvia	1
森林公园	1
National Garden	1
New Mexico state park	1
philosophical garden	1
sylvan theater	1
agricultural park	1
floral park	1
museum district	1
Arbore	1
scenic park	1
réserve naturelle volontaire	1
natural monument	1
Italian national heritage	1
sports field	1
Wikimedia outline article	1
rural cemetery	1
natural history	1
Nature Place (National Interest)	1
artesian aquifer	1
Trophy property	1
tropical garden	1
bansho	1
ceramics museum	1
croft	1
Staphorster boerderij	1
icehouse	1
agricultural building	1
law enforcement in Germany	1
National Wildlife Refuge	1
greenway	1
fish hatchery	1
big-box store	1
mascot character	1
fictional panda	1
kidnapping	1
protest camp	1
camping	1
Cabinet of the British Virgin Islands	1
charanga	1
municipal board	1
ethics commission	1
Bosnia and Herzegovina at the FIFA World Cup	1
Morocco at the FIFA World Cup	1
Kiruv Organisation	1
ligue de tempérance	1
self-publishing platform	1
Tunisia at the FIFA World Cup	1
Arbitration Committee	1
religious doctrine	1
personality trait	1
attitude	1
political philosophy	1
theory of evolution	1
virtual organization	1
parliamentary army	1
neurosurgery	1
Residential substance abuse treatment program	1
Grimmenstein monastery	1
Gesundheitszentrum	1
safety net hospital	1
Clinical research center	1
garrison posts	1
maternity ward	1
leprosy sanatorium	1
regional cultural heritage site in Russia	1
Catholic Church and health care	1
votive offering	1
temporal entity	1
Queen's Printer	1
giant snowman	1
Colectivo	1
multinational force	1
Strafbattalion	1
Gymnasium	1
charity regulator	1
one-person library	1
parcel	1
Community health NHS trust	1
parent-controlled school	1
palace theatre	1
research spin-off	1
Cabinet of Ecuador	1
dairy store	1
police board	1
state higher vocational school	1
ice bar	1
Kriegsakademie	1
Hungary national association football team	1
lander	1
Luna programme	1
acronym	1
trip	1
manuscript	1
model series	1
health data interoperability standard	1
interchange format	1
publishing software	1
internet security	1
QRpedia	1
harm reduction	1
needle exchange programme	1
推广	1
local complementary currency	1
Predecessor	1
mathematical model	1
health promotion	1
instruction set architecture	1
RISC ISA	1
Personal Online Data Store	1
hack	1
path	1
fictional universe	1
kernel	1
flood control	1
nuclear tests series	1
peer production system	1
station located underground	1
mural	1
redevelopment	1
musical work	1
font	1
character encoding scheme	1
housing development	1
specialty	1
summary	1
advertising campaign	1
proposed commercial space station	1
reserve currency	1
very-long-baseline interferometry	1
Interbasin transfer	1
money amount	1
Wikimedia tool hosted on Toolforge	1
Wiki-Smart Russia	1
clothing	1
digital art history	1
information and communications technology	1
service mark	1
desktop application	1
Mozilla add-on	1
analysis and design method	1
Earth ellipsoid	1
waterway	1
web server	1
computer surveillance	1
public transport stop	1
corridor	1
diagramming software	1
IoT framework	1
long-distance cycling route	1
data standard	1
scenic route	1
cultural canon	1
computer interface	1
smear campaign	1
satellite internet constellation	1
hadron collider	1
language revitalization	1
motto	1
airport terminal	1
solo flight around the world	1
autogyro	1
standardization	1
mobile telecommunication technology	1
protocol stack	1
trade route	1
educational material	1
didactic sequence	1
Methode	1
pre-accession instrument	1
competitive examination	1
massive open online course	1
lending program	1
pedagogy	1
automobile model series	1
academic journal article	1
airliner	1
model	1
flood barrier	1
causeway	1
blockchain framework	1
strategizing	1
Web API	1
bus rapid transit route	1
duration	1
action	1
Semantic MediaWiki	1
research structure	1
rational-legal authority	1
Physical Sciences-Oncology Centers	1
investment brokering	1
pronunciation database	1
desktop publishing	1
visualization	1
community website	1
social software	1
color	1
Conway's Game of Life	1
church building database	1
list of museums in Finland	1
Outing club	1
Jugendburg	1
Jugendgruppe	1
attack	1
Wehrsportgruppe	1
ShortCutz Amsterdam Annual Awards	1
ShortCutz Amsterdam	1
musician's club	1
position vector	1
news bureau	1
Wasserschutzpolizei	1
Varsity team	1
Kansas State Wildcats football	1
white shoe firm	1
defense ministry	1
Antenna shop	1
Maisons de quartier	1
coastal artillery unit	1
heavy artillery unit	1
Aragonese Corts	1
Valencian Courts	1
aburaza	1
Cabinet of Liberia	1
division of the legislative council of Quebec	1
CMA CGM 20.600-TEU-type container ship	1
accident	1
deck arch bridge	1
toll bridge	1
CMA-CGM-Kerguelen-Typ	1
prelature	1
tribal area	1
Project 61M	1
Project 61	1
Express train	1
Youth advocate	1
youth engagement	1
public	1
Tourist Attraction	1
mobile museum	1
Southern Baptist-related schools, colleges and universities	1
military personnel	1
Slovakia national association football team	1
executive committee	1
Kleiner Kreuzer	1
part of city or town or population centre	1
municipal district of Finland	1
administrative territorial entity of Oulu	1
uyezd of the Russian Empire	1
railway town	1
Type 1934A destroyers	1
Oriani-class destroyer	1
V class Destroyer	1
Honourary Cross of the Bundeswehr in Gold	1
pastorate	1
Fort ship	1
cantonment board	1
Battlefield Coordination Detachment	1
Sveriges landsting	1
cloakroom	1
Alcove houses	1
FKK	1
nudism	1
Mining sinkholes	1
Bains-douches	1
artificial ice rink	1
State Police	1
visionary environments	1
Aircraft lease	1
project finance	1
film editor	1
film industry	1
municipio	1
staff	1
machine gun	1
rifled musket	1
country in World War I	1
Russian Air Force	1
revolver	1
Engineer Light Ponton Company	1
cableway	1
communications center	1
partisan	1
lever action	1
Radiotechnical troops	1
subdivision	1
civil protection	1
military unit size class	1
British Army	1
federal executive body of the Russian Federation	1
Aeronautical Information Service	1
Corps expéditionnaire	1
humanitarian aid during the Syrian Civil War	1
interim	1
Wehrmachtbefehlshaber	1
type of musical ensemble/group	1
Federally Qualified Health Center	1
telehealth	1
school band	1
Classe Intrépido	1
Type R-27	1
governor's office	1
legal institution	1
budget establishment	1
motorized rifle unit	1
surface fleet	1
leaderless resistance	1
benefit concert	1
community garden	1
cancer registry	1
curse	1
learning	1
military policy	1
asylum	1
economics	1
prefecture	1
European Documentation Centre	1
Internet television in Australia	1
merger	1
works council	1
Canadian Shield	1
kreuzerfregatte	1
orders, decorations, and medals of Canada	1
jubilee medal	1
symbol	1
mythical character	1
Oregon City class cruiser	1
donation	1
insurance market	1
line	1
private law corporation	1
民族国家	1
kehruuhuone	1
condiment	1
animated short film	1
air combat	1
list of cadidates of a German state	1
political system	1
Landing Vehicle Tracked	1
Privat	1
insurance supervision	1
fish processing	1
cargo shipping	1
Minerve-class submarine	1
produce	1
cash and carry	1
satellite shop	1
cantoneira	1
bespoke tailor	1
watering	1
professional education	1
Complutense University	1
veterinary education	1
online degree	1
undergraduate degree	1
Filozofski fakultet	1
Hueste señorial	1
audiovisual production	1
fanzine	1
music distribution	1
"7"" single series"	1
Wikidata metaclass	1
label	1
umbrella brand	1
talent manager	1
tissue	1
peña folclórica chilena	1
recording catalog	1
music production	1
carillon school	1
furniture designer	1
academic title	1
qualification	1
ISCED-97-Level	1
ISCED-2011-Level	1
educational year	1
nationalism	1
Voivodeship office	1
Organismes d'intérêt public	1
Hong Kong Disciplined Forces	1
port of entry	1
land boundary	1
diocesan chancery	1
fictional spacecraft class	1
Online media cooperative	1
electronic health records	1
highest honors of the USSR	1
hero	1
roll	1
general orders	1
West Indiaman	1
central bank digital currency	1
camera obscura	1
local nature reserve	1
Kameralamt	1
cultural space	1
Torcuato di Tella Institute	1
trainers	1
comissão permanente da Câmara dos Deputados do Brasil	1
national forest of Brazil	1
Provisional Detention Centre	1
shell provider	1
DNS hosting service	1
phlog hosting service	1
Stay-behind	1
sandwich	1
喜劇作品	1
bomber unit	1
fictional PMC	1
Big Boy Restaurants	1
art collector	1
dinner theater	1
Italian Restaurant	1
basketball competition	1
men's team	1
Canadian football	1
list of three	1
land lot	1
strategic plan	1
Justizbehörde	1
Stiftung	1
foundation in France	1
alhóndiga	1
Khan	1
Baradari	1
United States Navy	1
Communications Zone	1
guarda-costas	1
papal election	1
State University College	1
kouiki chimei	1
ladested	1
formannskapsdistrikt	1
ocean patrol frigate	1
May Day publication	1
signal box	1
diorama	1
Historical and Cultural Site protected at the municipal level of Beijing	1
Eridan class	1
Thai restaurant	1
climate movement	1
aircraft operator	1
Air division (Bundeswehr)	1
Lupo class frigate	1
Collegiate secret societies in North America	1
neighborhood of Vilnius	1
reef	1
administrative quarter of Marseille	1
WWF ecoregion	1
torpedokanonenboot	1
moorland	1
hall and parlor house	1
history of agriculture	1
West Virginia state park	1
Irish College	1
art educator	1
Black school	1
men's college	1
economics department	1
radar picket ship	1
destroyer minelayer	1
class of fictional entities	1
Junior Chamber	1
sea lane	1
All-American Road	1
pram (ship)	1
expert group	1
plate glass university	1
Matka class missile boat	1
ship breaking	1
trading business (Handelsgewerbe)	1
morality	1
end time movement	1
folk religion	1
schism	1
Northern Ireland national association football team	1
Web project	1
Coding da Vinci	1
trailer	1
newspaper proprietor	1
symphonic choir	1
literature review	1
anti-aircraft cruiser	1
inshore patrol vessel	1
Soviet Union at the FIFA World Cup	1
fast patrol boat	1
septet	1
fictional ship	1
motor gunboat	1
auxiliary patrol boat	1
Wikidata property for items about works	1
Wikidata property for items about organizations	1
tag editor	1
video player	1
BitTorrent tracker	1
BitTorrent search engine	1
voice chat in online gaming	1
App Store	1
auxiliary navy	1
École supérieure et d'application du génie	1
school of defense	1
beatboxer	1
Fire Department Badge of Honor	1
presidential sash	1
award medal	1
ring	1
order insignia	1
Maltese cross	1
Service Award Cross	1
tanker shipping company	1
public service ministry	1
nonviolent resistance	1
business studies	1
bicycle cooperative	1
Upper Oka Principalities	1
air traffic service	1
cadastre	1
University of Applied Sciences	1
pier	1
entertainment center	1
pleasure garden	1
all-inclusive resort	1
leisure	1
trolley park	1
kodomonokuni	1
tourist trap	1
human-made landform	1
Evangelicalism	1
Rosicrucianism	1
wind-hydrogen system	1
invention	1
Zacatecas municipality	1
Military training area	1
троллейбус	1
museum bus	1
Society of Mystic Animals	1
mass movement in North Korea	1
vocal quintet	1
armored gunboat	1
Nazi elite school	1
interservice rivalry	1
remedy by the state after human rights violations	1
Drive-By	1
protected building in Greece	1
Apolitical	1
Persian windmill	1
Estação Científica	1
aquarium	1
GEB	1
fast escort ship	1
coastal escort ship	1
history of England	1
megyei város	1
former village	1
Public Company (Indonesia)	1
naukograd	1
escadre	1
cantonal tribunal	1
chicory factory	1
Kongsi federation	1
career development	1
automation	1
clay pit	1
international society	1
Amphibious Command Ship	1
Armored group	1
Christian study centers	1
Small finance bank	1
borough	1
dog hotel	1
La Confiance-class patrol vessel	1
Ministries and Public Entities of the Government of Costa Rica	1
colour weaving workshop	1
knitter	1
Piscine Tournesol	1
Olympic-size swimming pool	1
sports pavilion	1
bathing lake	1
swimming place	1
religious belief	1
Esnaf lokantası	1
foundation under public law	1
strategic business unit	1
Charanga	1
racing automobile model	1
vacation rental	1
Proastiakos	1
military security	1
site of injustice	1
военный советник	1
Oberfinanzdirektion	1
theft	1
Forest range	1
Public School	1
privateer	1
Demokratische Schule	1
franciscan custody	1
golf tournament	1
posthumous work	1
serialized fiction	1
sister party	1
civic movement	1
vessel class	1
Ortsamt	1
High Court of Justice	1
Angerdorf	1
kerkdorp	1
yatai	1
Resort Police	1
Correctional Institution in Indonesia	1
Palmengarten	1
authorities library	1
Libraries in Turkey	1
transport vessel	1
fuel cell vehicle	1
tall ship	1
Ship's tender	1
IMO 7824871	1
Lake steamers of North America	1
Krivak-class frigate	1
Christian religious occupation	1
thematic portal	1
state of Brazil	1
commercial name	1
amateur sport team	1
emerging criminal gangs in Colombia	1
urban guerrilla group	1
ancient army	1
law of Italy	1
SE & Co. KGaA	1
AG & Co. KG	1
art film	1
Independent movie theater	1
military tactics	1
call sign	1
jewellery chain	1
Спортивный аэродром	1
DevConf.CZ	1
patriotic league	1
beer shop	1
CMTrading	1
Pornographic Entertainment Company	1
underwater diving	1
marine salvage	1
almiradío	1
unibertsitate	1
Stadthalle	1
well house	1
painting series	1
banquet hall	1
palace of the Popes	1
Christian art	1
Baroque garden	1
duomo	1
skateboarding spot	1
Historic Building of Taiwan	1
Pogost	1
Japanese strolling garden	1
interior design	1
Phoenix Points of Pride	1
riding arena	1
Hall of Fame (Graffiti)	1
national monument of Argentina	1
chalk quarry	1
bedesten	1
Kunstgewerbemuseum	1
Modern Architecture	1
suite	1
building expansion	1
triennale	1
design competition	1
pump room	1
military reception	1
Lhengye Zhungtshog	1
Vertriebsgesellschaft	1
experience museum	1
nakharar	1
Majorat	1
federal authority	1
Didactic organisation	1
list of Malaysian record companies	1
predatory open-access publishing	1
edited volume	1
event management software	1
collective noun	1
new university	1
delayed open access journal	1
engraver	1
White cube gallery	1
form of government	1
Group	1
Esperanto house	1
ashram	1
Designated Activity Company	1
directorate	1
postcard	1
USGS Program	1
immigration policy	1
national park	1
bureaucracy	1
capitol police	1
back-to-back houses	1
Iowa state park	1
Phra Tamnak	1
hammer mansion	1
shell keep	1
semi-detached house	1
literary character	1
supporting role	1
theatrical character	1
garage band	1
Trío romántico	1
Събитиен мениджмънт	1
new town in Alberta	1
list of cities in Alberta	1
boiler house	1
cultural heritage site in Finland	1
newspaper reading room	1
bank robbery	1
Neoclassical architecture	1
Gothic art	1
baroque architecture	1
college education in Quebec	1
microdistrict	1
quadrangle	1
Special Economic Zones in Russia	1
torturer	1
video recording	1
video game series	1
initial reception center	1
scientific website	1
Centrum Beeldende Kunst	1
Syriac Orthodox Church	1
vitrine	1
indigo dye factory	1
constructed language	1
internet artwork	1
duck	1
graffiti	1
group of sculptures	1
plinth	1
wall painting	1
stair towers	1
project choir	1
royal surname	1
Nijuichiryu	1
prestigious clan	1
kannushi	1
surname prefixed with Ó or O	1
human biblical figure	1
Kuni no miyatsuko	1
joke	1
lake resort	1
consonant letter	1
fictional drinking establishment	1
signpost	1
archway	1
arcade	1
Gothenburg Public Houses	1
national encyclopedia	1
aerial photograph collection	1
urban and regional transportation	1
Museumsportal	1
full text database	1
Christian state	1
Polish Institute	1
sand casting	1
distribution substation	1
Christmas tradition	1
narrative entity	1
butter house	1
recycling	1
luxury good	1
Clothes store	1
shed	1
dental surgery	1
Elk farming	1
memorial garden	1
Cabinet of the Gambia	1
regional economic archive	1
starship	1
soup kitchen	1
performing arts genre	1
nonbuilding structure	1
subcontractor	1
co-operative living arrangements	1
historical nationality	1
nuclear warhead	1
International Space Station experiment	1
rolling stock class	1
super-heavy tank	1
public service announcement	1
proposed airport/being built	1
lunar probe	1
Intervision Song Contest	1
digital camera model	1
manned spacecraft	1
vector supercomputer	1
rijksweg	1
heavy tank	1
trunk road	1
film project	1
ironmonger	1
artivism	1
Auto racing girls unit	1
Wikimedia music-related list	1
group of cats	1
parody music	1
murga	1
axé	1
crew	1
cast	1
children's entertainer	1
found object	1
octet	1
non-existent entity	1
Template:Ur icon	1
Wikimedia page relating two or more distinct concepts	1
创作歌手	1
trio d’anches	1
Jamaican sound system	1
jug band	1
nation in the Junior Eurovision Song Contest	1
punk rock	1
co-ed group	1
mandolin orchestra	1
club activity	1
Inuit	1
remixer	1
rondalla	1
animated character	1
common name	1
calypso band	1
Centrum Warenhaus	1
Build–operate–transfer	1
government agency of the United States	1
NRHP contributing property	1
covered passageway	1
amanate	1
reality television	1
Rotkreuzschwesternschaft	1
Waste management in Switzerland	1
property management	1
Unification Church	1
lattice tower	1
wooden tower	1
Patent pool	1
transport standards organization	1
ways and means committee	1
abandoned hamlet	1
grand coalition	1
assembly room	1
pyramid	1
cubic building	1
great house	1
Finanzwesen	1
energy industry	1
lager	1
dictionary of the Polish language	1
Local Nature Partnership	1
SD18	1
Vysoká škola	1
medical equipment shop	1
rivalry	1
archrivalry	1
ship chandler	1
shooting club	1
Schloss country house museum	1
Deutscher Hochseesportverband HANSA	1
Sailing school	1
Assizes	1
Law enforcement in Brazil	1
file sharing	1
secondary school I	1
Oberstufengymnasium	1
credit organization (business in Russia)	1
Registry of payment system operators	1
payment	1
discount	1
Depository Trust Company	1
money	1
Commercial	1
Bankbetriebslehre	1
ethical banking	1
mortgage broker	1
government-sponsored enterprise	1
high school student	1
cultural landscape	1
parish of Galicia	1
biblical concept	1
антропогонический миф	1
Courbet-class battleship	1
commune of France with specific status	1
primary health care	1
occupational medicine	1
medical ultrasonography	1
X-ray	1
Societate pe Acțiuni	1
Nuclear power	1
floating solar installation	1
Very Large Crude Carrier	1
Research I university	1
distance education university	1
doctoral university: higher research activity	1
Hispanic-serving institution	1
upper division college	1
atlas	1
historical atlas	1
Imaret	1
Hong Kong Economic and Trade Office	1
pontoon bridge	1
satire	1
women's magazine	1
annual collection	1
public notice	1
underground press	1
brochure	1
speech	1
hall church	1
Church of the Holy Spirit	1
sports tribunal	1
intercity bus service	1
inter-city rail	1
unincorporated area in Germany	1
Commons category	1
district newspaper	1
Jesuit formation	1
Brazilian Communist Party	1
emergency medical responder	1
commando	1
collegiate library	1
Stiftung & Co. KG	1
Stiftung & Co. KGaA	1
waste-to-energy	1
administrative territorial entity of the Soviet Union	1
Chilean Council of State	1
clockmaker	1
hypermedia distribution protocol	1
computer network protocol	1
file system	1
tidal island	1
urban district of Angola	1
Volksuniversiteit	1
Zollschule	1
Sängerbund	1
dweilorkest	1
private higher education in France	1
secondary education in Japan	1
Tech camp	1
